isbn,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,to_read_count,author_nationality,age_group,main_genre,sale price,avg_sale_price,score_rating,score_recency,score_pricing,score_final
345467531,Kristin Hannah,2006,Magic Hour,eng,4.1,27778,31208,2343,0.0,American,Children,romance,4.39981981981982,4.386363636363637,0.850622406639004,0.9476190476190476,0.5126252788894005,0.7783222606081359
316032220,Josh Bazell,2008,Beat the Reaper (Peter Brown #1),eng,3.79,10987,13114,2193,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.7863070539419087,0.9571428571428572,0.5887991306665573,0.7783054179195878
803733569,Julia Hoban,2009,Willow,eng,3.94,28342,29766,1908,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8174273858921162,0.9619047619047619,0.5424436424576079,0.7782754756655574
042518546X,C.J. Box,2001,"Open Season (Joe Pickett, #1)",eng,3.91,10659,13377,1220,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8112033195020747,0.9238095238095239,0.5887991306665573,0.7782639241436542
054705484X,Philip Roth,2008,Indignation,eng,3.69,8585,10831,1191,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7655601659751037,0.9571428571428572,0.6160650659876291,0.7781864433291874
1400095921,Jeff Lindsay,2005,"Dearly Devoted Dexter (Dexter, #2)",eng,3.84,31937,36156,1936,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.7966804979253111,0.9428571428571428,0.5887991306665573,0.7781690812272346
593057775,Tess Gerritsen,2007,The Bone Garden ,eng,4.02,16883,20042,1708,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.83402489626556,0.9523809523809523,0.5294507206856253,0.7781594604261972
316014796,"James Patterson, Maxine Paetro",2007,"The 6th Target (Women's Murder Club, #6)",eng,4.02,41500,45657,1499,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.83402489626556,0.9523809523809523,0.5294507206856253,0.7781594604261972
039915731X,"Tom Clancy, Mark Greaney",2011,"Locked On (Jack Ryan Universe, #14)",eng,3.99,7974,9976,620,0.0,American,Young Adult,thriller,5.154090909090909,4.438181818181818,0.8278008298755186,0.9714285714285714,0.5186811630130679,0.7781532522826993
60931809,Simon Winchester,2001,The Map That Changed the World,eng,3.81,9131,9788,515,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7904564315352697,0.9238095238095239,0.6160650659876291,0.7781449495532538
553589482,Iris Johansen,2000,"The Search (Eve Duncan, #3)",eng,4.14,12020,12877,312,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.858921161825726,0.919047619047619,0.5294507206856253,0.7781179666502638
316393878,Emma Donoghue,2016,The Wonder,eng,3.65,26981,32092,4614,0.0,Canadian,Adult,thriller,5.154090909090909,5.038157894736842,0.7572614107883817,0.9952380952380953,0.5887991306665573,0.7781157320867484
1400043468,"Julia Child, Alex Prud'Homme",2006,My Life in France,eng,4.16,63100,67577,6515,57.0,American,Children,historical,11.99,4.238181818181818,0.8630705394190871,0.9476190476190476,0.49530757516733365,0.7781062026035492
802715524,Tom Standage,2005,A History of the World in 6 Glasses,eng,3.74,10473,12688,1583,69.0,British,Adult,historical,4.194918032786885,5.271463414634146,0.7759336099585062,0.9428571428571428,0.6160650659876291,0.7780501066368342
399159010,Jenny  Lawson,2012,Let's Pretend This Never Happened: A Mostly True Memoir,eng,3.9,118475,130593,15544,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8091286307053941,0.9761904761904762,0.5384272914463798,0.7780367825732144
312990960,Paul Auster,2002,The Book of Illusions,eng,3.89,13583,16362,899,0.0,American,Adult,mystery,3.608333333333334,5.038157894736842,0.8070539419087137,0.9285714285714286,0.5887991306665573,0.7780327445348814
749311614,James A. Michener,1980,The Covenant,eng,4.17,15610,16533,343,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.8651452282157676,0.8238095238095238,0.6160650659876291,0.7780204682254529
452287588,Eckhart Tolle,2005,A New Earth: Awakening to Your Life's Purpose,eng,4.02,106211,113457,5862,0.0,German,Adult,non-fiction,0.99,4.607142857142857,0.83402489626556,0.9428571428571428,0.5384272914463798,0.7779952887972809
1573221112,"Dalai Lama XIV, Howard C. Cutler",1998,The Art of Happiness,eng,4.14,61498,64415,1811,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.858921161825726,0.9095238095238095,0.5384272914463798,0.7779537950213472
385350848,Cristina Henriquez,2014,The Book of Unknown Americans,eng,3.85,22461,25028,3233,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.7987551867219916,0.9857142857142858,0.5424436424576079,0.7779494531403648
1455531189,Jessi Klein,2016,You'll Grow Out of It,eng,3.83,9480,10769,1297,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.7946058091286307,0.9952380952380953,0.5384272914463798,0.7779419396567947
1573451991,Dean Hughes,1997,"Rumors of War (Children of the Promise, #1)",eng,4.25,9995,10147,875,0.0,American,Children,romance,4.39981981981982,4.386363636363637,0.8817427385892116,0.9047619047619048,0.5126252788894005,0.7779132505310762
60889578,"Steven D. Levitt, Stephen J. Dubner",2009,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",eng,3.95,85006,94086,3949,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8195020746887967,0.9619047619047619,0.5384272914463798,0.7779004458808613
446691437,"Steven Pressfield, Robert McKee",2002,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,eng,4.07,31399,37038,3578,174.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8443983402489627,0.9285714285714286,0.5384272914463798,0.7778589521049276
142003344,Steven Pinker,2002,The Blank Slate: The Modern Denial of Human Nature,eng,4.07,15647,16429,643,10.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8443983402489627,0.9285714285714286,0.5384272914463798,0.7778589521049276
345528921,Debbie Macomber,2012,The Inn at Rose Harbor (Rose Harbor #1),eng,3.93,13001,15645,1723,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8153526970954357,0.9761904761904762,0.5294507206856253,0.7778334379010048
385521227,Ann Brashares,2011,"Sisterhood Everlasting (Sisterhood, #5)",eng,3.9,25849,29366,3796,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8091286307053941,0.9714285714285714,0.5424436424576079,0.7778131164480113
031623480X,"David  Perlmutter, Kristin Loberg",2013,"Grain Brain: The Surprising Truth about Wheat, Carbs,  and Sugar--Your Brain's Silent Killers",eng,3.88,10305,13051,1123,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8049792531120331,0.9809523809523809,0.5384272914463798,0.7778056029644415
1451686579,Jonah Berger,2013,Contagious: Why Things Catch On,eng,3.88,11287,12601,1169,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8049792531120331,0.9809523809523809,0.5384272914463798,0.7778056029644415
440222680,Harlan Coben,1996,Fade Away (Myron Bolitar #3),eng,3.99,14679,17622,773,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8278008298755186,0.9,0.5887991306665573,0.7777600711501746
312966970,Janet Evanovich,1998,"Four to Score (Stephanie Plum, #4)",eng,4.17,106871,111633,2527,32.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8651452282157676,0.9095238095238095,0.5294507206856253,0.7777504503491375
60393491,Wally Lamb,2007,The Hour I First Believed,eng,3.8,46475,50586,6180,0.0,American,Adult,romance,4.39981981981982,5.038157894736842,0.7883817427385891,0.9523809523809523,0.5887991306665573,0.7777067220096886
312383282,Janet Evanovich,2009,"Finger Lickin' Fifteen (Stephanie Plum, #15)",eng,3.98,65904,70872,3795,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8257261410788381,0.9619047619047619,0.5294507206856253,0.7776971012086515
545054745,Francisco X. Stork,2008,Marcelo in the Real World,eng,3.95,14651,15701,2487,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8195020746887967,0.9571428571428572,0.5424436424576079,0.7776767797556581
307463745,"Jason Fried, David Heinemeier Hansson",2010,Rework,eng,3.93,88626,92318,2938,0.0,American,Adult,non-fiction,2.99,4.607142857142857,0.8153526970954357,0.9666666666666667,0.5384272914463798,0.7776692662720882
60755806,Jennifer Haigh,2011,Faith,eng,3.83,10610,11866,1702,0.0,American,Children,mystery,3.608333333333334,4.8025,0.7946058091286307,0.9714285714285714,0.5612582781456954,0.7776483785237323
1439138338,Colm Tóibín,2014,Nora Webster,eng,3.58,10353,13050,2087,0.0,Irish,Adult,historical,4.194918032786885,5.271463414634146,0.7427385892116183,0.9857142857142858,0.6160650659876291,0.7776292411952217
316194689,A.S. King,2012,Ask the Passengers,eng,3.88,17896,18978,2325,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8049792531120331,0.9761904761904762,0.5424436424576079,0.7775819368392385
385339682,John Grisham,2004,The Last Juror,eng,3.85,63114,66955,1754,40.0,American,Adult,thriller,8.59,5.038157894736842,0.7987551867219916,0.9380952380952381,0.5887991306665573,0.7775703853173352
014006690X,Gloria Naylor,1982,The Women of Brewster Place,eng,4.13,14777,15186,489,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.8568464730290456,0.8333333333333334,0.6160650659876291,0.777558109007907
1594489424,Anne Lamott,2007,Grace (Eventually): Thoughts on Faith,eng,3.98,12863,13561,1053,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8257261410788381,0.9523809523809523,0.5384272914463798,0.777532929579735
749932945,Sandra Brown,1999,Envy,eng,4.15,11520,14297,1119,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8609958506224067,0.9142857142857143,0.5294507206856253,0.7775192707403646
067973371X,Robert A. Caro,1990,"Means of Ascent (The Years of Lyndon Johnson, #2)",eng,4.25,12582,12952,395,0.0,American,Young Adult,historical,4.194918032786885,4.66,0.8817427385892116,0.8714285714285714,0.5446045968056097,0.777507045905939
307948684,"Jo Nesbø, Don Bartlett",2008,Headhunters,eng,3.78,16509,22247,1764,0.0,Norwegian,Adult,thriller,5.154090909090909,5.038157894736842,0.7842323651452281,0.9571428571428572,0.5887991306665573,0.7774755424009157
1906427135,Lucy Christopher,2009,Stolen: A Letter to My Captor,eng,3.93,52435,57261,7331,0.0,British,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8153526970954357,0.9619047619047619,0.5424436424576079,0.7774456001468852
1416571736,Jennifer Echols,2009,Going Too Far,eng,3.93,35071,35666,1673,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8153526970954357,0.9619047619047619,0.5424436424576079,0.7774456001468852
679736328,Cormac McCarthy,1979,Suttree,eng,4.18,12824,13913,1077,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.867219917012448,0.819047619047619,0.6160650659876291,0.7774217723155536
385737432,Rebecca Stead,2012,Liar & Spy,eng,3.81,18990,20582,2256,0.0,American,Children,mystery,3.608333333333334,4.8025,0.7904564315352697,0.9761904761904762,0.5612582781456954,0.7774171989149593
671870114,Julie Garwood,1993,Saving Grace,eng,4.25,19061,20493,632,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8817427385892116,0.8857142857142857,0.5294507206856253,0.7772465973556579
307932230,"Janet Evanovich, Lorelei King",2011,"Smokin' Seventeen (Stephanie Plum, #17)",eng,3.94,41932,64640,4838,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8174273858921162,0.9714285714285714,0.5294507206856253,0.7772347419911054
1423116399,Ally Carter,2010,"Heist Society (Heist Society, #1)",eng,3.91,75834,78149,4814,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8112033195020747,0.9666666666666667,0.5424436424576079,0.7772144205381122
446547654,Nicholas Sparks,2010,The Best of Me,eng,3.91,103915,124564,9610,0.0,American,Young Adult,romance,0.99,4.6415094339622645,0.8112033195020747,0.9666666666666667,0.5424436424576079,0.7772144205381122
375865861,A.S. King,2010,Please Ignore Vera Dietz,eng,3.91,21728,23333,3056,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8112033195020747,0.9666666666666667,0.5424436424576079,0.7772144205381122
743234413,Tim Winton,1991,Cloudstreet,eng,3.97,13067,14863,1095,0.0,Australian,Adult,historical,4.194918032786885,5.271463414634146,0.8236514522821576,0.8761904761904762,0.6160650659876291,0.7771372435662947
1607749726,Marie Kondō,2016,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,eng,3.82,10483,12796,1632,0.0,Japanese,Adult,non-fiction,4.603953488372093,4.607142857142857,0.7925311203319502,0.9952380952380953,0.5384272914463798,0.7771120641381225
60887338,Sara Shepard,2007,"Flawless (Pretty Little Liars, #2)",eng,3.96,59403,64318,3150,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8215767634854771,0.9523809523809523,0.5424436424576079,0.7770780838457589
1416551050,Molly Wizenberg,2009,A Homemade Life: Stories and Recipes from My Kitchen Table,eng,3.94,13310,14009,1690,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8174273858921162,0.9619047619047619,0.5384272914463798,0.7770705703621891
743430336,Julie Garwood,2001,"Mercy (Buchanan-Renard, #2)",eng,4.11,14108,15678,432,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8526970954356846,0.9238095238095239,0.5294507206856253,0.7770569115228185
440236703,Harlan Coben,2001,Tell No One,eng,4.11,78070,85209,3738,0.0,American,Adult,romance,2.99,4.530333333333333,0.8526970954356846,0.9238095238095239,0.5294507206856253,0.7770569115228185
91879205,Michael J. Fox,2002,Lucky Man,eng,4.06,16862,18607,1170,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.842323651452282,0.9285714285714286,0.5384272914463798,0.7770290765862554
684193957,Patricia Cornwell,1992,"All That Remains (Kay Scarpetta, #3)",eng,4.05,46604,50110,788,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8402489626556016,0.8809523809523809,0.5887991306665573,0.7770250385479222
312642717,Mary Kay Andrews,2012,Spring Fever,eng,3.92,14050,15456,1344,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8132780082987551,0.9761904761904762,0.5294507206856253,0.7770035623823324
330343475,Oliver Sacks,1995,An Anthropologist on Mars: Seven Paradoxical Tales,eng,4.18,10894,12892,768,0.0,British,Adult,non-fiction,4.603953488372093,4.607142857142857,0.867219917012448,0.8952380952380953,0.5384272914463798,0.7769875828103218
316036064,Sara Zarr,2011,How to Save a Life,eng,3.89,13864,14335,1772,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8070539419087137,0.9714285714285714,0.5424436424576079,0.7769832409293393
374193681,David Levithan,2011,The Lover's Dictionary,eng,3.89,34771,38652,4849,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8070539419087137,0.9714285714285714,0.5424436424576079,0.7769832409293393
312999526,Eric Van Lustbader,2003,"The Bourne Legacy (Jason Bourne, #4)",eng,3.86,23352,24627,464,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8008298755186721,0.9333333333333333,0.5887991306665573,0.7769716894074361
067974472X,"James     Baldwin, Kıvanç Güney",1963,The Fire Next Time,eng,4.45,19816,21328,1450,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.9232365145228215,0.7428571428571429,0.6160650659876291,0.7769712684625603
446613363,"James Patterson, Maxine Paetro",2005,"4th of July (Women's Murder Club, #4)",eng,4.04,55637,60809,1695,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8381742738589211,0.9428571428571428,0.5294507206856253,0.7769620686063989
446694851,"Nicholas Sparks, Micah Sparks",2004,Three Weeks With My Brother,eng,4.01,32208,33910,2654,21.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8319502074688796,0.9380952380952381,0.5424436424576079,0.7769417471534057
515124214,Nora Roberts,1998,"Inner Harbor (Chesapeake Bay Saga, #3)",eng,4.16,23833,25621,511,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8630705394190871,0.9095238095238095,0.5294507206856253,0.7769205748304653
051512317X,Nora Roberts,1998,"Rising Tides (Chesapeake Bay Saga, #2)",eng,4.16,23604,25313,536,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8630705394190871,0.9095238095238095,0.5294507206856253,0.7769205748304653
62325345,Patricia Cornwell,2014,"Flesh and Blood (Kay Scarpetta, #22)",eng,3.67,8447,13068,1464,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.7614107883817427,0.9857142857142858,0.5887991306665573,0.7769183402669501
545654742,Ally Carter,2015,"All Fall Down (Embassy Row, #1)",eng,3.82,13821,16384,2541,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.7925311203319502,0.9904761904761905,0.5424436424576079,0.7768883980129195
345516532,Nancy Horan,2014,Under the Wide and Starry Sky,eng,3.57,12105,14189,2512,0.0,American,Adult,romance,4.39981981981982,5.271463414634146,0.7406639004149377,0.9857142857142858,0.6160650659876291,0.7767993656765495
039916216X,Beatriz Williams,2013,A Hundred Summers,eng,3.9,22006,24680,2502,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8091286307053941,0.9809523809523809,0.5294507206856253,0.7767723827735595
60562536,Lisa Kleypas,2006,"Scandal in Spring (Wallflowers, #4)",eng,4.02,25262,27645,1296,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.83402489626556,0.9476190476190476,0.5294507206856253,0.7767308889976259
055380717X,Linwood Barclay,2010,Never Look Away,eng,3.99,10893,12736,1093,0.0,American,Young Adult,thriller,5.154090909090909,4.438181818181818,0.8278008298755186,0.9666666666666667,0.5186811630130679,0.7767246808541278
1570425779,"James Patterson, Keith David, Anthony Heald",1997,"Cat and Mouse (Alex Cross, #4)",eng,3.96,45217,50283,1059,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8215767634854771,0.9047619047619048,0.5887991306665573,0.7766990160227295
440222702,Harlan Coben,1997,Back Spin (Myron Bolitar #4),eng,3.96,14333,17019,741,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8215767634854771,0.9047619047619048,0.5887991306665573,0.7766990160227295
1846558913,Ruth Ware,2015,"In a Dark, Dark Wood",eng,3.65,67344,84171,9107,0.0,British,Adult,thriller,0.99,5.038157894736842,0.7572614107883817,0.9904761904761905,0.5887991306665573,0.7766871606581771
671744216,Julie Garwood,1992,The Secret (Highlands' Lairds #1),eng,4.26,32089,34703,1182,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.883817427385892,0.8809523809523809,0.5294507206856253,0.7766479014457588
1416563105,Sandra Brown,2010,Tough Customer (Mitchell & Associates #2),eng,3.95,8823,11350,723,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8195020746887967,0.9666666666666667,0.5294507206856253,0.7766360460812063
316025054,Justina Chen,2009,North of Beautiful,eng,3.92,32034,32800,2110,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8132780082987551,0.9619047619047619,0.5424436424576079,0.776615724628213
316204366,Malcolm Gladwell,2011,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",eng,3.9,90083,101707,7317,0.0,Canadian,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8091286307053941,0.9714285714285714,0.5384272914463798,0.776608211144643
1780890125,"James Patterson, Michael Ledwidge",2014,"Burn (Michael Bennett, #7)",eng,3.88,6866,11452,882,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8049792531120331,0.9857142857142858,0.5294507206856253,0.7765412031647865
312351623,Lisa Kleypas,2007,"Sugar Daddy (Travises, #1)",eng,4.0,31604,33684,1756,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8298755186721991,0.9523809523809523,0.5294507206856253,0.776499709388853
1599951495,"Robert M. Edsel, Bret Witter",2009,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History",eng,3.75,30583,35215,3282,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.7780082987551866,0.9619047619047619,0.5887991306665573,0.7764144872734705
345467515,Kristin Hannah,2004,The Things We Do for Love,eng,4.05,16190,19211,1188,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8402489626556016,0.9380952380952381,0.5294507206856253,0.7763633726964996
61259349,Lisa Kleypas,2004,"Secrets of a Summer Night (Wallflowers, #1)",eng,4.05,33026,36650,1923,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8402489626556016,0.9380952380952381,0.5294507206856253,0.7763633726964996
1451693591,Alice Hoffman,2015,The Marriage of Opposites,eng,3.86,29179,35046,3256,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8008298755186721,0.9904761904761905,0.5294507206856253,0.7763100235560136
743299841,Anita Diamant,2009,Day After Night,eng,3.65,10587,11764,1563,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7572614107883817,0.9619047619047619,0.6160650659876291,0.7762955126830701
785274316,"John C. Maxwell, Zig Ziglar",1998,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,eng,4.12,30255,31981,765,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8547717842323651,0.9095238095238095,0.5384272914463798,0.7762940439840028
312241224,Lorrie Moore,1998,Birds of America,eng,4.12,10768,11602,976,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8547717842323651,0.9095238095238095,0.5384272914463798,0.7762940439840028
99366614,James Ellroy,1988,"The Big Nowhere (L.A. Quartet, #2)",eng,4.11,9249,10487,341,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8526970954356846,0.861904761904762,0.5887991306665573,0.7762900059456697
1416563067,Sandra Brown,2008,Smoke Screen,eng,3.98,11245,12399,767,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8257261410788381,0.9571428571428572,0.5294507206856253,0.77626852978008
449003787,Sue Grafton,1999,"O is for Outlaw (Kinsey Millhone, #15)",eng,3.92,18715,20244,549,0.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8132780082987551,0.9142857142857143,0.5887991306665573,0.7762366568051835
055381706X,Tess Gerritsen,2001,"The Surgeon (Rizzoli & Isles, #1)",eng,4.1,89468,98297,3212,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.850622406639004,0.9238095238095239,0.5294507206856253,0.7762270360041463
380820889,Karin Slaughter,2001,"Blindsighted (Grant County, #1)",eng,4.1,41857,46667,1923,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.850622406639004,0.9238095238095239,0.5294507206856253,0.7762270360041463
871401541,"E.E. Cummings, Richard S. Kennedy",1994,Selected Poems,eng,4.22,11174,11278,234,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.87551867219917,0.8904761904761904,0.5294507206856253,0.7761855422282127
038077352X,Lisa Kleypas,1994,"Dreaming of You (The Gamblers, #2)",eng,4.22,24790,26389,1161,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.87551867219917,0.8904761904761904,0.5294507206856253,0.7761855422282127
743222253,Hillary Rodham Clinton,2003,Living History,eng,3.75,23870,24813,953,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7780082987551866,0.9333333333333333,0.6160650659876291,0.7760228392983635
045122986X,Jen Lancaster,2010,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",eng,3.91,11826,12374,1014,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8112033195020747,0.9666666666666667,0.5384272914463798,0.7760095152347438
316211222,"James Patterson, Howard Roughan",2013,"Second Honeymoon (Honeymoon, #2)",eng,3.89,11418,14899,1207,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8070539419087137,0.9809523809523809,0.5294507206856253,0.7759425072548873
312554192,Emily Giffin,2012,Where We Belong,eng,3.86,68224,73648,4986,0.0,American,Young Adult,romance,0.99,4.6415094339622645,0.8008298755186721,0.9761904761904762,0.5424436424576079,0.7759221858018941
452287081,John Perkins,2004,Confessions of an Economic Hit Man,eng,3.83,19726,26245,3036,45.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.7946058091286307,0.9380952380952381,0.5887991306665573,0.7759106342799909
739467042,Vikas Swarup,2005,Q & A,eng,3.98,13986,25955,2541,0.0,Indian,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8257261410788381,0.9428571428571428,0.5424436424576079,0.7758806920259604
767927567,"Carolyn Jessop, Laura Palmer",2007,Escape,eng,3.96,28581,30543,4148,0.0,American,Adult,non-fiction,4.603953488372093,4.607142857142857,0.8215767634854771,0.9523809523809523,0.5384272914463798,0.7758731785423906
99459051,"Henning Mankell, Ebba Segerberg",1997,"Firewall (Wallander, #8)",eng,3.95,10138,12414,582,0.0,Swedish,Adult,thriller,5.154090909090909,5.038157894736842,0.8195020746887967,0.9047619047619048,0.5887991306665573,0.7758691405040573
515121495,Steve Martini,1997,The List,eng,3.95,11696,11850,145,110.0,American,Adult,thriller,5.154090909090909,5.038157894736842,0.8195020746887967,0.9047619047619048,0.5887991306665573,0.7758691405040573
515133310,Lee Child,2001,"Echo Burning (Jack Reacher, #5)",eng,3.98,38524,48311,2090,0.0,American,Children,thriller,5.154090909090909,4.8025,0.8257261410788381,0.9238095238095239,0.5612582781456954,0.775810797018101
743449673,Clive Cussler,1996,"Shock Wave (Dirk Pitt, #13)",eng,3.93,12527,13499,267,0.0,American,Adult,thriller,5.154090909090909,5.1240000000000006,0.8153526970954357,0.9,0.5988313206077134,0.7757904750204883
60009241,Rachel Gibson,2003,"See Jane Score (Chinooks Hockey Team, #2)",eng,4.06,20770,21808,656,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.842323651452282,0.9333333333333333,0.5294507206856253,0.7757646767866004
743428188,Indu Sundaresan,2002,"The Twentieth Wife (Taj Mahal Trilogy, #1)",eng,4.03,9873,10772,1240,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8360995850622407,0.9285714285714286,0.5424436424576079,0.7757443553336072
1400067898,Sally Bedell Smith,2012,Elizabeth the Queen: The Life of a Modern Monarch,eng,3.85,20063,20705,933,0.0,American,Young Adult,historical,4.194918032786885,4.66,0.7987551867219916,0.9761904761904762,0.5446045968056097,0.7757405965876224
743467213,Julie Garwood,1996,"The Wedding (Lairds' Fiancées, #2)",eng,4.18,20297,22853,756,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.867219917012448,0.9,0.5294507206856253,0.7757231830106668
1250019699,Mary Kay Andrews,2014,Save the Date,eng,3.87,11080,12612,1158,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8029045643153526,0.9857142857142858,0.5294507206856253,0.7757113276461143
1594489998,Sarah Vowell,2008,The Wordy Shipmates,eng,3.66,17541,18786,2519,0.0,American,Adult,historical,4.194918032786885,5.271463414634146,0.7593360995850622,0.9571428571428572,0.6160650659876291,0.7756968167731708
60817321,Josh Kilmer-Purcell,2006,I Am Not Myself These Days,eng,3.96,9963,10661,860,0.0,American,Young Adult,romance,4.39981981981982,4.6415094339622645,0.8215767634854771,0.9476190476190476,0.5424436424576079,0.7756495124171874
380800829,Julia Quinn,2000,"The Duke and I (Bridgertons, #1)",eng,4.11,57839,61923,2634,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8526970954356846,0.919047619047619,0.5294507206856253,0.7756283400942472
345527712,Janet Evanovich,2011,"Explosive Eighteen (Stephanie Plum, #18)",eng,3.92,52993,59894,4637,0.0,American,Adult,romance,4.39981981981982,4.530333333333333,0.8132780082987551,0.9714285714285714,0.5294507206856253,0.775574990953761
